1832*{'date': 'February 9', 'text': 'The Florida Legislative Council grants a city charter for Jacksonville, Florida.', 'self': False, 'pos': 'DET'}
1864*{'text': 'May 20 Death of John Clare Northampton peasant poet 1793 - 1864.', 'self': True, 'pos': 'NP'}
1864*{'date': 'May 21', 'text': 'The Russian Empire commits the Circassian Genocide.', 'self': False, 'pos': 'DET'}
1864*{'date': 'May 28', 'text': 'Montana is organized as a United States territory out of parts of Washington Territory and Dakota Territory, and is signed into law by President Abraham Lincoln.', 'self': False, 'pos': 'NP'}
1864*{'date': 'June 15', 'text': "Arlington National Cemetery is established when 200 acres (0.81\xa0km2) of the grounds of Robert E. Lee's home Arlington House are officially set-aside as a military cemetery by U.S. Secretary of War Edwin M. Stanton.", 'self': False, 'pos': 'NP'}
1864*{'date': 'July 18', 'text': 'President Lincoln issues a true proclamation of conscription of 500,000 men for the U.S. Civil War.', 'self': False, 'pos': 'NP'}
1864*{'date': 'August 1', 'text': 'The Elgin Watch Company is founded in Elgin, Illinois.', 'self': False, 'pos': 'DET'}
1864*{'date': 'August 13', 'text': 'The first fish and chips shop opens in London.', 'self': False, 'pos': 'DET'}
1864*{'date': 'September 28', 'text': "The International Workingmen's Association was founded in London.", 'self': False, 'pos': 'DET'}
1864*{'date': 'October 5', 'text': 'A cyclone kills 70,000 in Calcutta, India.', 'self': False, 'pos': 'DET'}
1864*{'text': 'The Second war of Schleswig is concluded.', 'self': False, 'pos': 'DET'}
1864*{'text': 'Helena, Montana is founded after four prospectors (the so-called Four Georgians) discover gold at Last Chance Gulch; it is their last and agreed final attempt at weeks of trying to find gold in the northern Rockies.', 'self': False, 'pos': 'NP'}
1864*{'date': 'October 31', 'text': 'Nevada is admitted as the 36th U.S. state.', 'self': False, 'pos': 'NP'}
1864*{'date': 'November 7', 'text': 'The capital of Idaho Territory is moved from Lewiston to Boise; North Idaho declares the move illegal and proposes secession.', 'self': False, 'pos': 'DET'}
1864*{'date': 'November 20', 'text': 'The Judicial reform of Alexander II is launched in Imperial Russia.', 'self': False, 'pos': 'DET'}
1864*{'text': 'James Clerk Maxwell presents his paper A Dynamical Theory of the Electromagnetic Field to the Royal Society in London, treating light as an electromagnetic wave.', 'self': False, 'pos': 'NP'}
1864*{'text': 'Brazil invades Uruguay in support of Venancio Flores.', 'self': False, 'pos': 'NP'}
1864*{'text': "John Wisden publishes the first edition of Wisden Cricketer's Almanack.", 'self': False, 'pos': 'NP'}
1864*{'text': 'Asa Shinn Mercer travels from Seattle to the U.S. East Coast and recruits 11 Mercer Girls, potential wives for men on the West Coast.', 'self': False, 'pos': 'NP'}
1864*{'text': 'The Korean government executes the founder of the Tonghak movement.', 'self': False, 'pos': 'DET'}
1864*{'text': 'The Dutch conquer southern Sumatra.', 'self': False, 'pos': 'DET'}
1864*{'text': 'The first Quanjude roast duck restaurant opened in Beijing Qianmen Street.', 'self': False, 'pos': 'DET'}
1867*{'date': 'January 1', 'text': 'The Covington–Cincinnati Suspension Bridge opens between Cincinnati, Ohio and Covington, Kentucky in the United States, becoming the longest single-span bridge in the world.', 'self': False, 'pos': 'DET'}
1867*{'date': 'January 11', 'text': 'Benito Juárez becomes Mexican president again.', 'self': False, 'pos': 'NP'}
1867*{'date': 'January 30', 'text': 'Emperor Kōmei dies.', 'self': False, 'pos': 'NP'}
1867*{'date': 'January 31', 'text': 'Maronite nationalist leader Karam leaves Lebanon aboard a French ship for Algeria.', 'self': False, 'pos': 'NP'}
1867*{'date': 'February 3', 'text': "Shogun Tokugawa Yoshinobu abdicates, and the late Emperor Kōmei's son, Prince Mutsuhito becomes Emperor Meiji of Japan, ending the Late Tokugawa shogunate.", 'self': False, 'pos': 'NP'}
1867*{'date': 'February 7', 'text': 'West Virginia University is established in Morgantown, West Virginia.', 'self': False, 'pos': 'NP'}
1867*{'date': 'February 19', 'text': 'Battle of Inlon river in Hubei China.', 'self': False, 'pos': 'NP'}
1867*{'date': 'March', 'text': 'The University of Illinois at Urbana/Champaign is established (opened 1 year later).', 'self': False, 'pos': 'DET'}
1867*{'date': 'March 1', 'text': 'Nebraska is admitted as the 37th U.S. state.', 'self': False, 'pos': 'NP'}
1867*{'date': 'March 16', 'text': 'An article by Joseph Lister, outlining the discovery of antiseptic surgery, is first published in The Lancet.', 'self': False, 'pos': 'DET'}
1867*{'date': 'March 29', 'text': 'The British North America Act receives royal assent, forming the Dominion of Canada in an event known as the Confederation.', 'self': False, 'pos': 'DET'}
1867*{'date': 'March 30', 'text': 'Alaska is purchased for $7.2 million from Alexander II of Russia, about 2 cent/acre ($4.19/km²), by United States Secretary of State William H. Seward.', 'self': False, 'pos': 'NP'}
1867*{'date': 'April 1', 'text': 'The Strait Settlement of Singapore, formerly ruled from Calcutta, becomes a Crown Colony under the jurisdiction of the Colonial Office in London.', 'self': False, 'pos': 'DET'}
1867*{'date': 'May 11', 'text': 'First public performance of Cox and Box by Francis Burnand and Arthur Sullivan at the Adelphi Theatre, London.', 'self': False, 'pos': 'NP'}
1867*{'date': 'May 22', 'text': 'Queen Victoria signs the British North America Act.', 'self': False, 'pos': 'NP'}
1867*{'date': 'May 29', 'text': 'The Austro-Hungarian agreement, called Ausgleich in German or kiegyezés in Hungarian ("the Compromise"), is born through Act 12, which establishes the Austro-Hungarian Empire; on June 8 Emperor Francis Joseph is crowned King of Hungary.', 'self': False, 'pos': 'DET'}
1867*{'date': 'June 15', 'text': 'The Atlantic Cable Quartz Lode mine is named in Montana.', 'self': False, 'pos': 'DET'}
1867*{'date': 'June 19', 'text': 'A firing squad executes Emperor Maximilian of Mexico.', 'self': False, 'pos': 'DET'}
1867*{'date': 'July 1', 'text': 'The Dominion of Canada is created by the British North America Act.', 'self': False, 'pos': 'DET'}
1867*{'date': 'July 2', 'text': 'The first elevated railroad in the United States begins service in New York.', 'self': False, 'pos': 'DET'}
1867*{'date': 'July 9', 'text': "Queen's Park F.C., the oldest league team in Scotland, is founded.", 'self': False, 'pos': 'NP'}
1867*{'date': 'July 18', 'text': 'The Battle of Fandane-Thiouthioune a religious war between the Serer people and the Muslim Marabouts of Senegambia.', 'self': False, 'pos': 'DET'}
1867*{'date': 'August 7-September 20', 'text': "The first Canadian elections sees John A. Macdonald's Conservatives elected to government.", 'self': False, 'pos': 'DET'}
1867*{'date': 'September 2', 'text': 'Emperor Meiji of Japan marries Empress Shōken (née Masako Ichijō).', 'self': False, 'pos': 'NP'}
1867*{'date': 'September 4', 'text': 'The Sheffield Wednesday F.C.', 'self': False, 'pos': 'DET'}
1867*{'date': 'September 30', 'text': 'The United States takes control of Midway Island.', 'self': False, 'pos': 'DET'}
1867*{'date': 'October 27', 'text': "Giuseppe Garibaldi's troops march into Rome.", 'self': False, 'pos': 'NP'}
1867*{'date': 'November 23', 'text': 'The so-called Manchester Martyrs are hanged in Manchester, England for the murder of a policeman whilst attempting to rescue two Irish men from jail.', 'self': False, 'pos': 'DET'}
1867*{'text': 'The first volume of Das Kapital is published by Karl Marx and Friedrich Engels.', 'self': False, 'pos': 'DET'}
1867*{'text': 'The Edo period gives way to the Meiji period in Japanese history.', 'self': False, 'pos': 'DET'}
1867*{'text': 'Pierre Michaux invents the front wheel-driven velocipede, the first mass-produced bicycle.', 'self': False, 'pos': 'NP'}
1867*{'text': 'Otto von Bismarck organises a North German Confederation under the leadership of Prussia.', 'self': False, 'pos': 'NP'}
1867*{'text': 'Yellow fever kills 3,093 in New Orleans.', 'self': False, 'pos': 'NP'}
1867*{'text': 'The Paraguayan War is fought in Paraguay.', 'self': False, 'pos': 'DET'}
1867*{'text': 'The Second Reform Bill by Disraeli enfranchises many working men and adds 938,000 to an electorate of 1,057,000 in England and Wales.', 'self': False, 'pos': 'DET'}
1867*{'text': 'South African diamond fields are discovered.', 'self': False, 'pos': 'NP'}
1867*{'text': 'The Fenian rising occurs in Ireland.', 'self': False, 'pos': 'DET'}
1867*{'text': 'The Reverend Thomas Baker, a Wesleyan Methodist missionary (born in Playden, East Sussex, England) is cooked and eaten by Navatusila tribespeople at Nabutautau on Fiji, together with eight of his local followers, the last missionary in that country to suffer cannibalism.', 'self': False, 'pos': 'DET'}
1867*{'text': 'The Prohibition National Committee is formed in the United States.', 'self': False, 'pos': 'DET'}
1867*{'text': 'The Wasps R.F.C.', 'self': False, 'pos': 'DET'}
1867*{'text': 'Gorse is naturalised in New Zealand (it soon becomes the worst invasive weed).', 'self': False, 'pos': 'NP'}
1867*{'text': 'Pedro Figueredo creates the Cuban national anthem, El Himno de Bayamo.', 'self': False, 'pos': 'NP'}
1867*{'text': 'Clarke School for the Deaf in Western Massachusetts opens its doors for the first time, becoming the first school for the deaf in the United States to teach its children how to communicate using the "oral method".', 'self': False, 'pos': 'NP'}
1867*{'text': "The modern rose is born, with the introduction of Rosa 'La France' by Jean-Baptiste Guillot (1803–1882).", 'self': False, 'pos': 'DET'}
1866*{'date': 'January 1', 'text': 'The last issue of the abolitionist magazine The Liberator is published.', 'self': False, 'pos': 'DET'}
1866*{'date': 'January 6', 'text': 'Ottoman troops clash with men of a Maronite leader Karam in St. Doumit in Lebanon; the Ottomans are defeated.', 'self': False, 'pos': 'NP'}
1866*{'date': 'January 12', 'text': 'The Royal Aeronautical Society is formed (London).', 'self': False, 'pos': 'DET'}
1866*{'date': 'January 18', 'text': 'Wesley College, Melbourne was established.', 'self': False, 'pos': 'NP'}
1866*{'date': 'February 13', 'text': 'The first daylight bank robbery in United States history during peacetime takes place in Liberty, Missouri.', 'self': False, 'pos': 'DET'}
1866*{'date': 'February 26', 'text': 'The Calaveras Skull is discovered.', 'self': False, 'pos': 'DET'}
1866*{'date': 'February 28', 'text': 'The month concludes without having a full moon.', 'self': False, 'pos': 'DET'}
1866*{'date': 'April 4', 'text': 'Alexander II of Russia narrowly escapes an assassination attempt in the city of Kiev.', 'self': False, 'pos': 'NP'}
1866*{'date': 'April 10', 'text': 'The American Society for the Prevention of Cruelty to Animals (ASPCA) is founded in New York City by Henry Bergh.', 'self': False, 'pos': 'DET'}
1866*{'date': 'May 11', 'text': 'London bank Overend, Gurney and Company collapses, precipitating a financial crisis.', 'self': False, 'pos': 'NP'}
1866*{'date': 'May 16', 'text': 'The U.S. Congress approves the minting of a nickel 5-cent coin (nickel), eliminating its predecessor, the half dime.', 'self': False, 'pos': 'DET'}
1866*{'date': 'May 26', 'text': 'First Production of Cox and Box by Francis Burnand and Arthur Sullivan at Moray Lodge, Kensington.', 'self': False, 'pos': 'NP'}
1866*{'date': 'June 8', 'text': 'The Canadian Parliament meets for the first time in Ottawa.', 'self': False, 'pos': 'DET'}
1866*{'date': 'June 11', 'text': 'The Agra High Court is established (later shifted to the Allahabad High Court).', 'self': False, 'pos': 'DET'}
1866*{'date': 'June 14', 'text': 'The Austro-Prussian War begins, when the Austrians and most of the medium German states declare war on Prussia.', 'self': False, 'pos': 'DET'}
1866*{'date': 'June 20', 'text': 'The Kingdom of Italy declares war on Austria.', 'self': False, 'pos': 'DET'}
1866*{'date': 'July 1', 'text': 'The first Constitution of Romania is issued.', 'self': False, 'pos': 'DET'}
1866*{'date': 'July 25', 'text': 'The U.S. Congress passes legislation authorizing the rank of General of the Army (now called "5-star general"); Lieutenant General Ulysses S. Grant becomes the first to have this rank.', 'self': False, 'pos': 'DET'}
1866*{'date': 'July 27', 'text': 'The Atlantic Cable is successfully completed, allowing transatlantic telegraph communication for the first time.', 'self': False, 'pos': 'DET'}
1866*{'date': 'July 28', 'text': 'The Metric Act of 1866 becomes law and legalizes the standardization of weights and measures in the United States.', 'self': True, 'pos': 'DET'}
1866*{'date': 'August 23', 'text': 'The Treaty of Prague ends the Austro-Prussian War.', 'self': False, 'pos': 'DET'}
1866*{'date': 'September', 'text': 'The Great Tea Race of 1866 ends in London, narrowly won by the clipper ship Taeping.', 'self': True, 'pos': 'DET'}
1866*{'date': 'September 22', 'text': 'Paraguay successfully defends Curupaity against the Triple Alliance in the Paraguayan War, killing more than 5,000 with just about 50 casualties.', 'self': False, 'pos': 'NP'}
1866*{'date': 'October 12', 'text': 'The Treaty of Vienna ends the war between Austria and Italy; it formalizes the annexation of Venetia by Italy.', 'self': False, 'pos': 'DET'}
1866*{'date': 'November 7', 'text': 'The Ruse-Varna railway line (the first railway in Bulgaria) officially opens.', 'self': False, 'pos': 'DET'}
1866*{'date': 'December 18', 'text': 'The College of Wooster was founded.', 'self': False, 'pos': 'DET'}
1866*{'text': 'Federalist revolts occur in Argentina.', 'self': False, 'pos': 'NP'}
1866*{'text': 'Alfred Nobel invents dynamite in Germany.', 'self': False, 'pos': 'NP'}
1866*{'text': 'Cereal partners Nestle and General Mills are founded.', 'self': False, 'pos': 'NP'}
1869*{'date': 'January 20', 'text': 'Elizabeth Cady Stanton is the first woman to testify before the United States Congress.', 'self': False, 'pos': 'NP'}
1869*{'date': 'January 21', 'text': 'The P.E.O.', 'self': False, 'pos': 'DET'}
1869*{'date': 'February 20', 'text': 'Ranavalona II, the Merina Queen of Madagascar, is baptized.', 'self': False, 'pos': 'NP'}
1869*{'date': 'March 1', 'text': "North German Confederation issues 10gr and 30gr value stamps, printed on goldbeater's skin.", 'self': False, 'pos': 'NP'}
